Title,Price,Location,Bedrooms,Bathrooms,Surface
 Maison,269 000 ,Remicourt,4,1,149 m²
 Appartement,269 000 ,Middelkerke,2,1,60 m²
 Maison Trois Façades,269 000 ,Oupeye,3,1,96 m²
 Appartement,269 000 ,Anderlecht,2,1,85 m²
 Maison,269 000 ,Liège,2,1,530 m²
 Maison,269 000 ,Le coq,3,1,80 m²
 Maison,269 000 ,Le coq,3,1,80 m²
 Maison,269 000 ,Le coq,2,1,65 m²
 Maison,269 000 ,Zelzate,3,1,116 m²
 Maison,269 000 ,Wenduine,3,1,144 m²
 Appartement,269 000 ,Gand,1,1,70 m²
 Maison,269 000 ,Beveren-Waas,3,1,200 m²
 Maison,269 000 ,Le coq,3,1,77 m²
 Appartement,269 500 ,Ostende,2,1,91 m²
 Maison Trois Façades,270 000 ,Knesselare,4,1,177 m²
 Appartement,270 000 ,Jette,2,1,91 m²
 Maison,270 000 ,Onze-Lieve-Vrouw-Waver,2,1,200 m²
 Appartement,270 000 ,Roulers,3,1,145 m²
 Appartement,270 000 ,Ixelles,1,1,66 m²
 Maison,270 000 ,La Glanerie,3,1,180 m²
 Maison,270 000 ,Lombardsijde,3,1,184 m²
 Maison,270 000 ,Wagnelée,3,1,160 m²
 Appartement,270 000 ,Forest,2,1,90 m²
 Maison,270 000 ,Templeuve,3,1,130 m²
 Appartement,270 000 ,Uccle,2,1,71 m²
 Maison,270 000 ,Horrues,2,2,130 m²
 Maison,270 000 ,Deurne,4,4,160 m²
 Appartement,270 000 ,Gavere,1,1,76 m²
 Appartement,270 000 ,Forest,2,1,90 m²
 Maison,270 000 ,Basècles,3,1,189 m²
 Appartement,270 000 ,Uccle,2,1,75 m²
 Appartement,270 000 ,Louvain-La-Neuve,1,1,55 m²
 Maison,270 000 ,Comblain-Au-Pont,4,1,396 m²
 Maison,270 000 ,Vedrin,3,1,115 m²
 Maison,270 000 ,Mouscron,6,3,300 m²
 Maison,270 000 ,Marcinelle,4,1,170 m²
 Maison,270 000 ,Beyne-Heusay,3,2,185 m²
 Appartement,270 000 ,Bruxelles,1,1,55 m²
 Appartement,270 000 ,Evere,2,1,85 m²
 Duplex,270 000 ,La Panne,3,1,87 m²
 Maison,270 000 ,Ostende,4,1,134 m²
 Maison Trois Façades,270 000 ,Péruwelz,3,1,98 m²
 Duplex,270 000 ,La Panne,2,2,95 m²
 Appartement,270 000 ,Schaerbeek,2,1,196 m²
 Maison,270 000 ,Malonne,4,1,190 m²
 Maison,270 000 ,Pâturages,4,1,103 m²
 Maison quatre façades,270 000 ,Moerbeke,2,1,160 m²
 Appartement,270 000 ,Gavere,1,1,76 m²
 Appartement,270 000 ,Nieuport,2,1,61 m²
 Maison,270 000 ,Havré,3,1,180 m²
 Appartement,270 000 ,Wilrijk,3,1,104 m²
 Appartement,270 000 ,Evere,2,1,94 m²
 Villa,270 000 ,Arsimont,2,1,102 m²
 Maison,270 000 ,Fleurus,3,2,133 m²
 Appartement,270 000 ,Evere,2,1,90 m²
 Appartement,270 000 ,Wemmel,2,1,90 m²
 Maison,270 000 ,Gembloux,3,1,180 m²
 Maison,270 000 ,Alsemberg,3,1,130 m²
 Maison,270 000 ,Saint-Georges-Sur-Meuse,2,1,120 m²
 Maison,270 000 ,Grâce-Hollogne,4,1,250 m²
 Maison,270 000 ,Leuze-En-Hainaut,4,1,190 m²
 Maison,270 000 ,Braine-Le-Comte,4,1,245 m²
 Appartement,270 000 ,Anderlecht,2,1,94 m²
 Appartement,270 000 ,Waregem,1,1,79 m²
 Maison,270 000 ,Lokeren,4,1,139 m²
 Appartement,270 400 ,Deerlijk,2,1,92 m²
 Appartement,270 500 ,Hermée,2,1,89 m²
 Appartement,270 500 ,Hermée,2,1,89 m²
 Appartement,270 662 ,Deerlijk,2,1,91 m²
 Appartement,270 850 ,Liège,3,1,99 m²
 Appartement,270 850 ,Liège,2,1,90 m²
 Maison Trois Façades,271 626 ,Geluwe,3,1,107 m²
 Maison,272 000 ,Alost,2,1,134 m²
 Appartement,272 000 ,Evere,2,1,105 m²
 Appartement,272 000 ,Molenbeek-Saint-Jean,3,1,126 m²
 Appartement,272 227 ,Deerlijk,2,1,95 m²
 Appartement,272 500 ,Westende,2,1,65 m²
 Maison,272 752 ,Geluwe,3,1,130 m²
 Appartement,273 500 ,Hermée,2,2,90 m²
 Appartement,273 500 ,Hermée,2,1,90 m²
 Appartement,273 900 ,Sint-Pieters-Kapelle,2,1,85 m²
 Appartement,273 900 ,Hérinnes-lez-enghien,2,1,94 m²
 Appartement,273 900 ,Hérinnes-lez-enghien,2,1,94 m²
 Appartement,273 900 ,Sint-Pieters-Kapelle,2,1,85 m²
 Maison quatre façades,274 000 ,Diepenbeek,3,1,117 m²
 Appartement,274 000 ,Westende,2,1,89 m²
 Maison,274 000 ,Rekkem,3,1,145 m²
 Maison,274 000 ,Herstal,3,1,170 m²
 Maison bel étage,274 000 ,Vottem,2,1,123 m²
 Appartement,274 000 ,Hal,2,1,75 m²
 Maison,274 000 ,Seraing,5,1,562 m²
 Maison de rangée,274 000 ,Gistel,2,1,132 m²
 Maison,274 000 ,Gouvy,3,1,145 m²
 Appartement,274 000 ,Gentbrugge,2,1,90 m²
 Maison,274 500 ,Montegnée,3,1,179 m²
 Maison,274 900 ,Quenast,3,1,153 m²
 Appartement,275 000 ,Etterbeek,1,1,65 m²
 Maison,275 000 ,Zottegem,4,2,165 m²
 Maison de rangée,275 000 ,Roulers,3,3,202 m²
 Maison quatre façades,275 000 ,Alveringhem,3,1,150 m²
 Maison,275 000 ,Seraing,3,1,143 m²
 Maison de rangée,275 000 ,Grez-Doiceau,3,1,120 m²
 Appartement,275 000 ,Jette,3,1,105 m²
 Appartement,275 000 ,Woluwe-Saint-Lambert,2,1,80 m²
 Duplex,275 000 ,Berchem,2,1,112 m²
 Appartement,275 000 ,Forest,2,1,119 m²
 Appartement,275 000 ,Forest,2,1,80 m²
 Maison,275 000 ,Ramillies,4,1,160 m²
 Appartement,275 000 ,La Panne,3,1,92 m²
 Maison,275 000 ,Ostende,3,1,121 m²
 Maison quatre façades,275 000 ,Ressaix,3,1,140 m²
 Maison,275 000 ,Courtrai,4,1,175 m²
 Maison quatre façades,275 000 ,Cerfontaine,2,2,230 m²
 Maison,275 000 ,Saint-Sauveur,5,1,170 m²
 Maison,275 000 ,Ostende,4,2,190 m²
 Penthouse,275 000 ,Ixelles,1,1,43 m²
 Maison,275 000 ,Ans,5,1,173 m²
 Appartement,275 000 ,Koekelberg,2,1,101 m²
 Loft,275 000 ,Tubize,2,1,115 m²
 Duplex,275 000 ,Ninove,2,1,133 m²
 Maison,275 000 ,Belgrade,3,1,155 m²
 Appartement,275 000 ,Ixelles,2,1,75 m²
 Appartement,275 000 ,Tournai,3,2,138 m²
 Appartement,275 000 ,Nieuport,1,1,55 m²
 Maison,275 000 ,Ruisbroek,2,1,120 m²
 Appartement,275 000 ,Uccle,1,1,75 m²
 Appartement,275 000 ,Middelkerke,3,1,81 m²
 Maison Trois Façades,275 000 ,Chapelle-Lez-Herlaimont,5,2,195 m²
 Maison quatre façades,275 000 ,Cerfontaine,2,2,230 m²
 Maison,275 000 ,Laneffe,3,1,120 m²
 Maison,275 000 ,Seilles,4,1,175 m²
 Maison,275 000 ,Grâce-Hollogne,5,2,145 m²
 Maison,275 000 ,Grivegnée,6,2,205 m²
 Appartement,275 000 ,Ostende,2,1,98 m²
 Maison,275 000 ,Braine-Le-Comte,1,1,160 m²
 Appartement,275 000 ,Erpent,3,1,100 m²
 Maison,275 000 ,Tournai,2,2,280 m²
 Appartement,275 000 ,Saint-Idesbald,2,1,84 m²
 Maison,275 000 ,Flawinne,3,1,180 m²
 Maison,275 000 ,Forest,3,1,120 m²
 Maison,275 000 ,Sart-Dames-Avelines,3,1,118 m²
 Maison,275 000 ,Moustier,3,1,160 m²
 Maison de rangée,275 000 ,Audenbourg,3,1,119 m²
 Maison de rangée,275 000 ,Audenbourg,3,1,119 m²
 Appartement,275 000 ,Uccle,1,1,70 m²
 Maison Trois Façades,275 000 ,Woumen,3,1,295 m²
 Maison,275 000 ,Braine-Le-Comte,1,1,160 m²
 Appartement,275 000 ,Nieuport,3,1,113 m²
 Maison,275 000 ,Mouscron,4,1,250 m²
 Maison,275 000 ,Mouscron,4,1,131 m²
 Maison quatre façades,275 000 ,Russeignies,3,1,163 m²
 Duplex,275 000 ,Schaerbeek,3,1,80 m²
 Maison,275 000 ,Malonne,3,1,200 m²
 Appartement,275 000 ,Laeken,3,1,98 m²
 Maison de rangée,275 000 ,Middelkerke,5,1,198 m²
 Maison,275 000 ,Liège,5,1,220 m²
 Maison,275 000 ,Tournai,5,2,268 m²
 Maison,275 000 ,Eeklo,4,1,90 m²
 Appartement,275 000 ,Laeken,3,1,100 m²
 Appartement,275 000 ,Mouscron,2,2,165 m²
 Maison,275 000 ,Tournai,3,1,180 m²
 Appartement,275 000 ,Westende,2,1,80 m²
 Appartement,275 000 ,Woluwe-Saint-Lambert,2,1,90 m²
 Maison,275 000 ,Molenbeek-Saint-Jean,3,1,118 m²
 Maison,275 000 ,Courcelles,3,1,285 m²
 Maison Trois Façades,275 000 ,Visé,1,1,170 m²
 Maison Trois Façades,275 000 ,Bon-Secours,4,3,280 m²
 Appartement,275 000 ,Audenbourg,2,1,91 m²
 Duplex,275 000 ,Blanckenberghe,2,1,102 m²
 Appartement,275 000 ,Meulebeke,2,1,95 m²
 Appartement,275 000 ,Coxyde,3,1,102 m²
 Maison,275 000 ,Florennes,4,2,215 m²
 Appartement,275 000 ,Ixelles,1,1,80 m²
 Maison,275 000 ,Wetteren,3,1,200 m²
 Appartement,275 000 ,Evere,3,1,90 m²
 Appartement,275 000 ,Forest,2,1,130 m²
 Maison,275 000 ,Forchies-La-Marche,4,1,337 m²
 Appartement,275 000 ,Auderghem,2,1,88 m²
 Appartement,275 000 ,Jette,2,1,85 m²
 Maison,275 000 ,Grivegnée,3,1,166 m²
 Maison,275 000 ,Seraing,3,2,175 m²
 Maison,275 000 ,Jupille-Sur-Meuse,3,1,166 m²
 Maison,275 000 ,Hornu,3,2,270 m²
 Maison,275 000 ,Châtelet,4,1,315 m²
 Maison,275 000 ,Jupille-Sur-Meuse,3,1,392 m²
 Appartement,275 000 ,Braine-Le-Comte,3,1,161 m²
 Appartement,275 000 ,Woluwe-Saint-Lambert,1,1,80 m²
 Appartement,275 000 ,Braine-L'Alleud,2,1,75 m²
 Maison,275 000 ,L'Ecluse,4,1,160 m²
 Appartement,275 000 ,Saint-Josse-Ten-Noode,2,1,90 m²
 Maison,275 000 ,Hellebecq,5,1,192 m²
 Maison Trois Façades,275 000 ,Thulin,4,2,201 m²
 Maison,275 000 ,Gistel,3,1,120 m²
 Maison Trois Façades,275 000 ,Horrues,3,1,125 m²
 Appartement,275 000 ,Embourg,3,1,120 m²
 Appartement,275 000 ,Forest,1,1,77 m²
 Maison Trois Façades,275 000 ,Soumagne,3,1,116 m²
 Maison,275 000 ,Petit-Hallet,3,1,145 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Appartement,275 000 ,Blanckenberghe,2,1,79 m²
 Maison,275 000 ,Gand,3,1,120 m²
 Appartement,275 000 ,Wezemaal,2,1,88 m²
 Appartement,275 855 ,Deerlijk,2,1,90 m²
 Duplex,277 000 ,Maldegem,2,1,84 m²
 Appartement,277 000 ,Jette,2,1,100 m²
 Maison quatre façades,277 500 ,Lievegem,3,1,165 m²
 Maison Trois Façades,278 000 ,Jumet,4,1,170 m²
 Maison quatre façades,278 000 ,Herstal,3,1,112 m²
 Appartement,278 400 ,Brye,2,1,101 m²
 Appartement,278 750 ,Saint-Gilles,2,1,100 m²
 Appartement,279 000 ,Uccle,2,1,82 m²
 Maison,279 000 ,Thuillies,5,1,170 m²
 Maison,279 000 ,Courtrai,3,1,108 m²
 Maison quatre façades,279 000 ,Malmedy,6,2,178 m²
 Appartement,279 000 ,Blanckenberghe,2,1,90 m²
 Villa,279 000 ,Kain,4,2,160 m²
 Maison,279 000 ,Mouscron,3,1,152 m²
 Maison,279 000 ,Audenbourg,3,1,141 m²
 Appartement,279 000 ,Coxyde,2,1,100 m²
 Maison de rangée,279 000 ,Nieuport,3,1,125 m²
 Appartement,279 000 ,Ostende,2,1,85 m²
 Appartement,279 000 ,Zottegem,2,1,97 m²
 Maison,279 000 ,Dottignies,2,1,116 m²
 Appartement,279 000 ,Heist-Aan-Zee,2,1,99 m²
 Maison quatre façades,279 000 ,Woumen,3,1,110 m²
 Maison,279 000 ,La Louvière,4,1,153 m²
 Maison,279 000 ,Mouscron,3,1,152 m²
 Maison,279 000 ,Le Roeulx,3,1,128 m²
 Maison,279 000 ,Mouscron,2,1,200 m²
 Maison de rangée,279 000 ,Langemark,2,1,159 m²
 Villa,279 000 ,Cerfontaine,3,1,149 m²
 Appartement,279 000 ,Schaerbeek,3,1,80 m²
 Maison,279 000 ,Ostende,1,1,52 m²
 Maison,279 000 ,Manhay,4,1,203 m²
 Maison Trois Façades,279 000 ,Neder-Over-Heembeek,3,1,110 m²
 Maison,279 000 ,Mouscron,3,2,135 m²
 Maison,279 000 ,Herseaux,4,2,187 m²
 Appartement,279 000 ,Steenokkerzeel,1,1,60 m²
 Maison,279 000 ,Warchin,5,2,280 m²
 Maison,279 000 ,Mouscron,4,1,220 m²
 Maison,279 000 ,Espierres,2,1,390 m²
 Maison Trois Façades,279 000 ,Tournai,4,2,325 m²
 Appartement,279 000 ,Le coq,2,1,86 m²
 Appartement,279 000 ,Schaerbeek,2,1,80 m²
 Duplex,279 000 ,Aywaille,6,2,211 m²
 Appartement,279 000 ,Evere,1,1,61 m²
 Appartement,279 000 ,Zeebrugge,2,1,118 m²
 Maison quatre façades,279 000 ,Pittem,3,1,135 m²
 Appartement,279 000 ,La Panne,2,1,88 m²
 Maison,279 000 ,Mouscron,2,1,230 m²
 Appartement,279 000 ,Seraing,2,1,133 m²
 Maison,279 000 ,Mouscron,6,1,285 m²
 Maison,279 000 ,Morlanwelz-Mariemont,3,3,425 m²
 Maison,279 000 ,Andenne,3,1,125 m²
 Maison,279 000 ,Hal,3,1,137 m²
 Maison,279 000 ,Liège,3,1,100 m²
 Maison,279 000 ,Liège,3,1,170 m²
 Maison,279 000 ,Liège,5,3,237 m²
 Appartement,279 000 ,Jette,3,1,105 m²
 Appartement,279 000 ,Jette,3,1,90 m²
 Appartement,279 000 ,Blégny,1,1,116 m²
 Appartement,279 000 ,Bierges,2,1,90 m²
 Appartement,279 000 ,Auderghem,3,1,104 m²
 Appartement,279 000 ,Beveren-Waas,2,1,85 m²
 Maison,279 500 ,Maarkedal,3,1,160 m²
 Maison,279 500 ,Flémalle,5,3,205 m²
 Maison,279 500 ,Flémalle,5,3,205 m²
 Appartement,279 500 ,Aywaille,2,1,104 m²
 Maison,279 999 ,Haine-Saint-Pierre,3,2,202 m²
 Maison,279 999 ,Haine-Saint-Pierre,3,2,202 m²
 Maison,279 999 ,Goutroux,4,1,180 m²
 Immeuble à appartements,280 000 ,Hoboken,3,2,133 m²
 Appartement,280 000 ,Uccle,1,1,60 m²
 Appartement,280 000 ,Middelkerke,2,1,73 m²
 Maison,280 000 ,Havré,3,1,232 m²
 Appartement,280 000 ,Nieuport,2,1,65 m²
 Maison,280 000 ,Haccourt,3,1,126 m²
 Appartement,280 000 ,Evere,2,2,65 m²
 Appartement,280 000 ,Bruges,1,1,84 m²
 Appartement,280 000 ,Middelkerke,2,1,60 m²
 Maison,280 000 ,Amay,3,2,139 m²
 Appartement,280 000 ,Bruxelles,2,1,90 m²
 Maison,280 000 ,Warchin,4,1,125 m²
 Duplex,280 000 ,Saint-Gilles,2,1,85 m²
 Maison,280 000 ,Beyne-Heusay,3,1,200 m²
 Appartement,280 000 ,Molenbeek-Saint-Jean,3,1,165 m²
 Maison,280 000 ,Blanckenberghe,5,6,142 m²
 Appartement,280 000 ,Ixelles,2,1,80 m²
 Maison,280 000 ,Tubize,3,1,100 m²
 Appartement,280 000 ,Schaerbeek,3,2,159 m²
 Maison,280 000 ,Jette,4,1,147 m²
 Maison Trois Façades,280 000 ,Oupeye,2,1,135 m²
 Maison,280 000 ,Brunehaut,3,1,140 m²
 Appartement,280 000 ,Uccle,2,1,75 m²
 Appartement,280 000 ,Ostende,1,1,69 m²
 Appartement,280 000 ,Liège,3,1,140 m²
 Maison,280 000 ,Dixmude,1,1,125 m²
 Appartement,280 000 ,Etterbeek,2,3,80 m²
 Appartement,280 000 ,Bruxelles,1,1,83 m²
 Maison,280 000 ,Lantin,2,1,100 m²
 Maison Trois Façades,280 000 ,Bruges,3,1,153 m²
 Bungalow,280 000 ,Autre-Eglise,2,1,135 m²
 Maison de rangée,280 000 ,Gand,2,1,93 m²
 Maison,280 000 ,Beyne-Heusay,3,1,180 m²
 Maison,280 000 ,Ligny,3,1,150 m²
 Maison,280 000 ,Frameries,3,1,282 m²
 Maison,280 000 ,Fontaine-L'Evêque,4,1,450 m²
 Maison,280 000 ,Fayt-Le-Franc,4,1,314 m²
 Maison,280 000 ,Ninove,4,1,167 m²
 Appartement,280 000 ,Schaerbeek,2,1,93 m²
 Villa,280 000 ,Ittre,3,1,160 m²
 Maison,280 000 ,Saint-Gilles,4,4,125 m²
 Maison,280 000 ,Beveren,2,1,121 m²
 Appartement,280 000 ,Bredene,1,1,78 m²
 Maison,280 000 ,Gistel,3,1,137 m²
 Appartement,280 062 ,Deerlijk,2,1,91 m²
 Appartement,280 327 ,Deerlijk,2,1,95 m²
 Appartement,280 500 ,Deerlijk,2,1,92 m²
 Appartement,281 500 ,Hermée,2,1,97 m²
 Appartement,281 500 ,Dixmude,2,1,171 m²
 Appartement,281 755 ,Deerlijk,2,1,90 m²
 Appartement,282 700 ,Liège,3,1,120 m²
 Appartement,282 700 ,Liège,3,1,120 m²
 Penthouse,283 000 ,Frasnes-Lez-Buissenal,2,2,99 m²
 Appartement,283 000 ,Bruxelles,1,1,65 m²
 Maison,283 700 ,Luingne,3,1,139 m²
 Appartement,283 934 ,Lievegem,2,1,89 m²
 Appartement,283 934 ,Lievegem,2,1,89 m²
 Maison quatre façades,284 000 ,Marcinelle,6,1,450 m²
 Appartement,284 000 ,Brye,2,1,102 m²
 Appartement,284 500 ,Eupen,3,1,130 m²
 Appartement,284 625 ,Wielsbeke,2,1,88 m²
 Appartement,284 800 ,Tournai,2,1,103 m²
 Maison,284 999 ,Goutroux,4,2,202 m²
 Maison,285 000 ,Liège,4,1,150 m²
 Maison,285 000 ,Sprimont,4,2,202 m²
 Appartement,285 000 ,Uccle,2,1,80 m²
 Maison,285 000 ,Walem,4,1,117 m²
 Appartement,285 000 ,Ixelles,1,1,60 m²
 Appartement,285 000 ,Opwijk,2,1,117 m²
 Maison,285 000 ,Tournai,3,1,195 m²
 Duplex,285 000 ,Deurne,1,1,62 m²
 Maison,285 000 ,Ninove,4,1,264 m²
 Appartement,285 000 ,Coxyde,2,1,62 m²
 Maison,285 000 ,Gozée,4,2,198 m²
 Appartement,285 000 ,Nivelles,3,1,110 m²
 Appartement,285 000 ,La Panne,3,1,147 m²
 Maison,285 000 ,Opwijk,2,1,94 m²
 Maison,285 000 ,Amay,3,2,147 m²
 Appartement,285 000 ,Wilrijk,3,1,137 m²
 Appartement,285 000 ,Nieuport,2,1,53 m²
 Appartement,285 000 ,Ixelles,1,1,50 m²
 Maison,285 000 ,Ypres,4,1,130 m²
 Duplex,285 000 ,Borgerhout,2,1,85 m²
 Maison,285 000 ,Werken,3,1,5868 m²
 Appartement,285 000 ,Zwijnaarde,2,1,97 m²
 Maison,285 000 ,Laneffe,3,1,120 m²
 Duplex,285 000 ,La Panne,2,1,108 m²
 Appartement,285 000 ,Ostende,2,1,82 m²
 Maison de maître,285 000 ,Ostende,2,1,67 m²
 Maison,285 000 ,Wandre,4,3,129 m²
 Maison,285 000 ,Audenbourg,5,1,162 m²
 Maison,285 000 ,Estaimpuis,2,1,112 m²
 Villa,285 000 ,Marcinelle,3,2,165 m²
 Maison,285 000 ,Molenbeek-Saint-Jean,4,4,120 m²
 Appartement,285 000 ,Saint-Gilles,1,1,70 m²
 Maison,285 000 ,Hermalle-Sous-Huy,5,2,206 m²
 Appartement,285 000 ,Blanckenberghe,2,1,110 m²
 Appartement,285 000 ,Bruxelles,1,1,70 m²
 Appartement,285 000 ,Middelkerke,1,1,50 m²
 Maison,285 000 ,Néchin,2,1,124 m²
 Appartement,285 000 ,Uccle,2,1,70 m²
 Maison Trois Façades,285 000 ,Braine-Le-Comte,2,1,158 m²
 Appartement,285 000 ,Bruxelles,3,3,60 m²
 Appartement rez-de-chaussée,285 000 ,Schaerbeek,1,1,89 m²
 Appartement,285 000 ,Wilrijk,2,1,115 m²
 Maison,285 000 ,Herstal,6,3,403 m²
 Appartement,285 000 ,Herentals,3,1,265 m²
 Appartement,285 000 ,Ruddervoorde,2,1,93 m²
 Maison,285 000 ,La Louvière,2,1,161 m²
 Maison quatre façades,285 000 ,Houthulst,3,1,150 m²
 Appartement,285 000 ,Tournai,2,1,105 m²
 Appartement,285 000 ,S Gravenwezel,2,2,91 m²
 Maison de rangée,285 000 ,Blanckenberghe,5,1,302 m²
 Maison,285 000 ,Rekkem,3,1,140 m²
 Maison,285 000 ,Oostkamp,3,1,165 m²
 Appartement,285 000 ,Villers-La-Ville,3,2,205 m²
 Appartement,285 000 ,Forest,2,1,90 m²
 Maison,285 000 ,Kortenberg,1,1,92 m²
 Maison,285 000 ,Jemeppe-Sur-Sambre,4,1,140 m²
 Appartement,285 000 ,Leeuw-saint-pierre,2,1,117 m²
 Maison de rangée,285 000 ,Bruges,4,1,181 m²
 Appartement,285 000 ,Forest,2,1,75 m²
 Appartement,285 000 ,Auderghem,2,1,97 m²
 Maison,285 000 ,Genappe,2,1,160 m²
 Maison,285 000 ,Court-Saint-Etienne,2,1,160 m²
 Maison,285 000 ,Alost,4,1,170 m²
 Maison,285 000 ,Verviers,8,6,360 m²
 Maison quatre façades,285 000 ,Saive,3,1,130 m²
 Appartement,285 000 ,Woluwe-Saint-Lambert,2,1,90 m²
 Appartement,285 000 ,Blanckenberghe,2,1,84 m²
 Appartement,285 000 ,Woluwe-Saint-Lambert,1,1,80 m²
 Maison,285 000 ,Sint-Niklaas,4,1,155 m²
 Appartement,286 500 ,Ingelmunster,2,1,103 m²
 Appartement,286 650 ,Schepdaal,1,1,74 m²
 Maison,286 775 ,Luingne,3,1,145 m²
 Maison quatre façades,287 500 ,Werbomont,4,2,233 m²
 Appartement,287 500 ,Schaerbeek,2,1,90 m²
 Appartement,287 500 ,Oedelem,2,1,125 m²
 Appartement,287 500 ,Assebroek,2,1,109 m²
 Appartement,287 600 ,Tournai,2,1,110 m²
 Appartement,288 000 ,Evere,2,1,120 m²
 Appartement,288 000 ,Evere,1,1,120 m²
 Appartement,288 000 ,Schaerbeek,2,1,120 m²
 Appartement,288 000 ,Schaerbeek,1,1,120 m²
 Maison,288 000 ,Evere,2,1,120 m²
 Maison,288 000 ,Schaerbeek,2,1,120 m²
 Maison,288 000 ,Lierre,2,2,155 m²
 Appartement,288 000 ,Brye,2,1,118 m²
 Appartement,288 500 ,Hermée,2,1,109 m²
 Appartement,289 000 ,Ostende,2,1,68 m²
 Appartement,289 000 ,Woluwe-Saint-Lambert,1,1,56 m²
 Appartement,289 000 ,Herentals,2,1,100 m²
 Appartement,289 000 ,Nieuport,3,1,79 m²
 Maison,289 000 ,Anvers,1,1,105 m²
 Maison de rangée,289 000 ,Rijkevorsel,3,1,147 m²
 Duplex,289 000 ,Anvers,1,1,61 m²
 Maison Trois Façades,289 000 ,Anderlecht,4,4,145 m²
 Maison Trois Façades,289 000 ,Dilbeek,3,1,150 m²
 Bungalow,289 000 ,Lambermont,3,1,116 m²
 Maison,289 000 ,Grivegnée,3,2,169 m²
 Appartement,289 000 ,Forest,3,1,90 m²
 Duplex,289 000 ,Ninove,3,2,133 m²
 Immeuble à appartements,289 000 ,Verviers,4,2,182 m²
 Maison Trois Façades,289 000 ,Middelkerke,5,2,120 m²
 Maison,289 000 ,Baugnies,3,1,170 m²
 Maison,289 000 ,Wondelgem,3,1,102 m²
 Maison,289 000 ,Acosse,4,1,195 m²
 Maison,289 000 ,Maldegem,3,1,123 m²
 Appartement,289 000 ,Nivelles,3,1,185 m²
 Maison,289 000 ,Ostende,4,1,165 m²
 Duplex,289 000 ,Soumagne,3,1,121 m²
 Maison Trois Façades,289 000 ,Westouter,4,2,204 m²
 Maison,289 000 ,Herseaux,4,2,204 m²
 Maison,289 000 ,Liège,4,1,219 m²
 Maison,289 000 ,Saint-Nicolas,4,2,205 m²
 Appartement,289 000 ,Mons,3,1,113 m²
 Maison Trois Façades,289 000 ,Dadizele,3,1,142 m²
 Appartement,289 000 ,Enghien,3,1,141 m²
 Maison,289 000 ,Ans,3,1,182 m²
 Maison Trois Façades,289 000 ,Vottem,4,1,186 m²
 Appartement,289 000 ,Mons,3,1,113 m²
 Maison,289 000 ,Villers-La-Ville,3,1,139 m²
